season,week,celebrity,total_score,avg_score,placement,results,n_judges,,,,season,week,celebrity,vote_pct
30,9,Suni Lee,37.5,9.375,5,Eliminated Week 9,4,,,,30,3,Suni Lee,0.08101810058953719
30,1,Iman Shumpert,21,5.25,1,1st Place,4,,,,30,3,Iman Shumpert,0.0977436420112228
30,2,Iman Shumpert,25,6.25,1,1st Place,4,,,,30,3,Cody Rigsby,0.1059778568339096
30,3,Iman Shumpert,19,6.333333333333333,1,1st Place,3,,,,30,3,Melanie C,0.06272681538457785
30,4,Iman Shumpert,31.5,7.875,1,1st Place,4,,,,30,3,Jimmie Allen,0.07647290058798592
30,5,Iman Shumpert,28,7,1,1st Place,4,,,,30,3,Olivia Jade,0.062485024497269046
30,6,Iman Shumpert,40,10,1,1st Place,4,,,,30,3,JoJo Siwa,0.06639116494703338
30,7,Iman Shumpert,34,8.5,1,1st Place,4,,,,30,3,Christine Chiu,0.015607190673364742
30,8,Iman Shumpert,35,8.75,1,1st Place,4,,,,30,3,Kenya Moore,0.06156049305347125
30,9,Iman Shumpert,37.5,9.375,1,1st Place,4,,,,30,3,Amanda Kloots,0.07630331392365662
30,10,Iman Shumpert,40,10,1,1st Place,4,,,,30,4,Brian Austin Green,0.03535073661483458
30,1,Cody Rigsby,24,6,3,3rd Place,4,,,,30,4,Melora Hardin,0.0762949819230533
30,2,Cody Rigsby,24,6,3,3rd Place,4,,,,30,4,Matt James,0.08899551289203071
30,3,Cody Rigsby,18,6,3,3rd Place,3,,,,30,4,Mike "The Miz" Mizanin,0.08143329400153843
30,4,Cody Rigsby,29,7.25,3,3rd Place,4,,,,30,4,Suni Lee,0.07743638013926678
30,5,Cody Rigsby,32,8,3,3rd Place,4,,,,30,4,Iman Shumpert,0.07998957388499149
30,6,Cody Rigsby,36,9,3,3rd Place,4,,,,30,4,Cody Rigsby,0.08755039135695646
30,7,Cody Rigsby,36,9,3,3rd Place,4,,,,30,4,Melanie C,0.08317542240983224
30,8,Cody Rigsby,38,9.5,3,3rd Place,4,,,,30,4,Jimmie Allen,0.07415625345577208
30,9,Cody Rigsby,35.5,8.875,3,3rd Place,4,,,,30,4,Olivia Jade,0.07434458971182606
30,10,Cody Rigsby,38,9.5,3,3rd Place,4,,,,30,4,JoJo Siwa,0.0798607748223246
30,1,Melanie C,27,6.75,11,Eliminated Week 5,4,,,,30,4,Kenya Moore,0.08310355913094239
30,2,Melanie C,30,7.5,11,Eliminated Week 5,4,,,,30,4,Amanda Kloots,0.07830852965663092
30,3,Melanie C,22,7.333333333333333,11,Eliminated Week 5,3,,,,30,5,Melora Hardin,0.028676494275957205
30,4,Melanie C,33,8.25,11,Eliminated Week 5,4,,,,30,5,Mike "The Miz" Mizanin,0.10944461026453715
30,5,Melanie C,36,9,11,Eliminated Week 5,4,,,,30,5,Suni Lee,0.05851313781934471
30,1,Jimmie Allen,22,5.5,7,Eliminated Week 8,4,,,,30,5,Iman Shumpert,0.20600913342934568
30,2,Jimmie Allen,27,6.75,7,Eliminated Week 8,4,,,,30,5,Cody Rigsby,0.13572149572343087
30,3,Jimmie Allen,20,6.666666666666667,7,Eliminated Week 8,3,,,,30,5,Melanie C,0.008743661644953915
30,4,Jimmie Allen,32.5,8.125,7,Eliminated Week 8,4,,,,30,5,Jimmie Allen,0.2523166194691929
30,5,Jimmie Allen,34,8.5,7,Eliminated Week 8,4,,,,30,5,Olivia Jade,0.03129760677435128
30,6,Jimmie Allen,38,9.5,7,Eliminated Week 8,4,,,,30,5,JoJo Siwa,0.0768780842752837
30,7,Jimmie Allen,38,9.5,7,Eliminated Week 8,4,,,,30,5,Kenya Moore,0.039697031482738725
30,8,Jimmie Allen,32,8,7,Eliminated Week 8,4,,,,30,5,Amanda Kloots,0.05270212484086378
30,1,Olivia Jade,25,6.25,8,Eliminated Week 8,4,,,,30,6,Melora Hardin,0.10649139407808791
30,2,Olivia Jade,27,6.75,8,Eliminated Week 8,4,,,,30,6,Mike "The Miz" Mizanin,0.11414582551457178
30,3,Olivia Jade,24,8,8,Eliminated Week 8,3,,,,30,6,Suni Lee,0.10065750159471777
30,4,Olivia Jade,35,8.75,8,Eliminated Week 8,4,,,,30,6,Iman Shumpert,0.10381046606932805
30,5,Olivia Jade,36,9,8,Eliminated Week 8,4,,,,30,6,Cody Rigsby,0.10466477914156788
30,6,Olivia Jade,36,9,8,Eliminated Week 8,4,,,,30,6,Jimmie Allen,0.10382532549469929
30,7,Olivia Jade,42,10.5,8,Eliminated Week 8,4,,,,30,6,Olivia Jade,0.1094605244104014
30,8,Olivia Jade,36,9,8,Eliminated Week 8,4,,,,30,6,JoJo Siwa,0.0996120839761622
30,1,JoJo Siwa,29,7.25,2,2nd Place,4,,,,30,6,Kenya Moore,0.0542017674909549
30,2,JoJo Siwa,31,7.75,2,2nd Place,4,,,,30,6,Amanda Kloots,0.1031303322295088
30,3,JoJo Siwa,24,8,2,2nd Place,3,,,,30,7,Melora Hardin,0.11214831077963677
30,4,JoJo Siwa,35,8.75,2,2nd Place,4,,,,30,7,Mike "The Miz" Mizanin,0.06536598699996102
30,5,JoJo Siwa,40,10,2,2nd Place,4,,,,30,7,Suni Lee,0.12461437767369377
30,6,JoJo Siwa,40,10,2,2nd Place,4,,,,30,7,Iman Shumpert,0.12283467762270023
30,7,JoJo Siwa,39,9.75,2,2nd Place,4,,,,30,7,Cody Rigsby,0.11673425528731592
30,8,JoJo Siwa,41,10.25,2,2nd Place,4,,,,30,7,Jimmie Allen,0.11138568029693884
30,9,JoJo Siwa,40,10,2,2nd Place,4,,,,30,7,Olivia Jade,0.11575896147089995
30,10,JoJo Siwa,40,10,2,2nd Place,4,,,,30,7,JoJo Siwa,0.11069648165815058
30,1,Christine Chiu,25,6.25,14,Eliminated Week 3,4,,,,30,7,Amanda Kloots,0.12046126821070292
30,2,Christine Chiu,24,6,14,Eliminated Week 3,4,,,,30,8,Melora Hardin,0.13386021759793573
30,3,Christine Chiu,21,7,14,Eliminated Week 3,3,,,,30,8,Suni Lee,0.1256917065885401
30,1,Kenya Moore,26,6.5,10,Eliminated Week 6,4,,,,30,8,Iman Shumpert,0.14990440118554763
30,2,Kenya Moore,24,6,10,Eliminated Week 6,4,,,,30,8,Cody Rigsby,0.12462909283828345
30,3,Kenya Moore,21,7,10,Eliminated Week 6,3,,,,30,8,Jimmie Allen,0.06739653196535653
30,4,Kenya Moore,29.5,7.375,10,Eliminated Week 6,4,,,,30,8,Olivia Jade,0.14444266957992447
30,5,Kenya Moore,36,9,10,Eliminated Week 6,4,,,,30,8,JoJo Siwa,0.12312067826669482
30,6,Kenya Moore,32,8,10,Eliminated Week 6,4,,,,30,8,Amanda Kloots,0.13095470197771727
30,1,Amanda Kloots,28,7,4,4th Place,4,,,,30,9,Melora Hardin,0.09196360113807797
30,2,Amanda Kloots,32,8,4,4th Place,4,,,,30,9,Suni Lee,0.17280895178101027
30,3,Amanda Kloots,24,8,4,4th Place,3,,,,30,9,Iman Shumpert,0.17221596405220035
30,4,Amanda Kloots,34,8.5,4,4th Place,4,,,,30,9,Cody Rigsby,0.22254605572818212
30,5,Amanda Kloots,39,9.75,4,4th Place,4,,,,30,9,JoJo Siwa,0.16728617830828982
30,6,Amanda Kloots,38,9.5,4,4th Place,4,,,,30,9,Amanda Kloots,0.17317924899223947
30,7,Amanda Kloots,34,8.5,4,4th Place,4,,,,30,10,Iman Shumpert,0.42338709677419345
30,8,Amanda Kloots,42,10.5,4,4th Place,4,,,,30,10,Cody Rigsby,0.18145161290322578
30,9,Amanda Kloots,39.5,9.875,4,4th Place,4,,,,30,10,JoJo Siwa,0.2540322580645161
30,10,Amanda Kloots,39,9.75,4,4th Place,4,,,,30,10,Amanda Kloots,0.1411290322580645
31,1,Jason Lewis,18,4.5,16,Eliminated Week 1,4,,,,31,1,Jason Lewis,0.024401512339719305
31,1,Cheryl Ladd,21,5.25,14,Eliminated Week 3,4,,,,31,1,Cheryl Ladd,0.06276601396816012
31,2,Cheryl Ladd,21,5.25,14,Eliminated Week 3,4,,,,31,1,Selma Blair,0.06576023802717446
31,3,Cheryl Ladd,24,6,14,Eliminated Week 3,4,,,,31,1,Joseph Baena,0.06181198794462608
31,1,Selma Blair,28,7,12,Withdrew,4,,,,31,1,Trevor Donovan,0.06376292745627829
31,2,Selma Blair,28,7,12,Withdrew,4,,,,31,1,Daniel Durant,0.06388535712542397
31,3,Selma Blair,28,7,12,Withdrew,4,,,,31,1,Wayne Brady,0.06468951549281168
31,4,Selma Blair,32,8,12,Withdrew,4,,,,31,1,Sam Champion,0.06648056003378212
31,5,Selma Blair,40,10,12,Withdrew,4,,,,31,1,Jessie James Decker,0.06887402196748307
31,1,Joseph Baena,23,5.75,11,Eliminated Week 5,4,,,,31,1,Jordin Sparks,0.06050722665324608
31,2,Joseph Baena,24,6,11,Eliminated Week 5,4,,,,31,1,Heidi D'Amelio,0.06312851858187651
31,3,Joseph Baena,29,7.25,11,Eliminated Week 5,4,,,,31,1,Charli D'Amelio,0.06369065193020101
31,4,Joseph Baena,28,7,11,Eliminated Week 5,4,,,,31,1,Teresa Giudice,0.06754527355074741
31,5,Joseph Baena,35,8.75,11,Eliminated Week 5,4,,,,31,1,Vinny Guadagnino,0.07510972962138786
31,1,Trevor Donovan,21,5.25,6,Eliminated Week 9,4,,,,31,1,Shangela,0.06388306000875814
31,2,Trevor Donovan,30,7.5,6,Eliminated Week 9,4,,,,31,1,Gabby Windey,0.0637034052983239
31,3,Trevor Donovan,27,6.75,6,Eliminated Week 9,4,,,,31,2,Cheryl Ladd,0.08397087974710282
31,4,Trevor Donovan,28,7,6,Eliminated Week 9,4,,,,31,2,Selma Blair,0.0733900211641851
31,5,Trevor Donovan,36,9,6,Eliminated Week 9,4,,,,31,2,Joseph Baena,0.07520536273498608
31,6,Trevor Donovan,34,8.5,6,Eliminated Week 9,4,,,,31,2,Trevor Donovan,0.06727578810585075
31,7,Trevor Donovan,39,9.75,6,Eliminated Week 9,4,,,,31,2,Daniel Durant,0.059510250979385504
31,8,Trevor Donovan,39,9.75,6,Eliminated Week 9,4,,,,31,2,Wayne Brady,0.06561779491591031
31,9,Trevor Donovan,32.5,8.125,6,Eliminated Week 9,4,,,,31,2,Sam Champion,0.07642054771760062
31,1,Daniel Durant,27,6.75,5,Eliminated Week 9,4,,,,31,2,Jessie James Decker,0.06947585838812584
31,2,Daniel Durant,29,7.25,5,Eliminated Week 9,4,,,,31,2,Jordin Sparks,0.06571351644004993
31,3,Daniel Durant,31,7.75,5,Eliminated Week 9,4,,,,31,2,Heidi D'Amelio,0.06756769572874001
31,4,Daniel Durant,29,7.25,5,Eliminated Week 9,4,,,,31,2,Charli D'Amelio,0.0664480555384011
31,5,Daniel Durant,33.5,8.375,5,Eliminated Week 9,4,,,,31,2,Teresa Giudice,0.02753828559029443
31,6,Daniel Durant,34,8.5,5,Eliminated Week 9,4,,,,31,2,Vinny Guadagnino,0.06500011499995909
31,7,Daniel Durant,36.5,9.125,5,Eliminated Week 9,4,,,,31,2,Shangela,0.06604830904923112
31,8,Daniel Durant,39,9.75,5,Eliminated Week 9,4,,,,31,2,Gabby Windey,0.0708175189001773
31,9,Daniel Durant,34.5,8.625,5,Eliminated Week 9,4,,,,31,3,Cheryl Ladd,0.028544484239963537
31,1,Wayne Brady,29,7.25,3,3rd Place,4,,,,31,3,Selma Blair,0.07221787880125966
31,2,Wayne Brady,32,8,3,3rd Place,4,,,,31,3,Joseph Baena,0.07598084357898031
31,3,Wayne Brady,33,8.25,3,3rd Place,4,,,,31,3,Trevor Donovan,0.07369703320932501
31,4,Wayne Brady,36,9,3,3rd Place,4,,,,31,3,Daniel Durant,0.06765347451977591
31,5,Wayne Brady,41,10.25,3,3rd Place,4,,,,31,3,Wayne Brady,0.0701433844702215
31,6,Wayne Brady,34,8.5,3,3rd Place,4,,,,31,3,Sam Champion,0.08032453292590358
31,7,Wayne Brady,38,9.5,3,3rd Place,4,,,,31,3,Jessie James Decker,0.07813842468358047
31,8,Wayne Brady,45,11.25,3,3rd Place,4,,,,31,3,Jordin Sparks,0.0734985959092679
31,9,Wayne Brady,36.5,9.125,3,3rd Place,4,,,,31,3,Heidi D'Amelio,0.07222770121407804
31,10,Wayne Brady,38,9.5,3,3rd Place,4,,,,31,3,Charli D'Amelio,0.07229026844218599
31,1,Sam Champion,20,5,13,Eliminated Week 4,4,,,,31,3,Vinny Guadagnino,0.08615331701997123
31,2,Sam Champion,26,6.5,13,Eliminated Week 4,4,,,,31,3,Shangela,0.07273525629678482
31,3,Sam Champion,25,6.25,13,Eliminated Week 4,4,,,,31,3,Gabby Windey,0.07639480468870208
31,4,Sam Champion,25,6.25,13,Eliminated Week 4,4,,,,31,4,Selma Blair,0.07713570227557946
31,1,Jessie James Decker,20,5,10,Eliminated Week 6,4,,,,31,4,Joseph Baena,0.08914531177289232
31,2,Jessie James Decker,25,6.25,10,Eliminated Week 6,4,,,,31,4,Trevor Donovan,0.08801026634162476
31,3,Jessie James Decker,26,6.5,10,Eliminated Week 6,4,,,,31,4,Daniel Durant,0.07719344347770156
31,4,Jessie James Decker,31,7.75,10,Eliminated Week 6,4,,,,31,4,Wayne Brady,0.07642597934490039
31,5,Jessie James Decker,36,9,10,Eliminated Week 6,4,,,,31,4,Sam Champion,0.037186415330915545
31,6,Jessie James Decker,32,8,10,Eliminated Week 6,4,,,,31,4,Jessie James Decker,0.0718538392309784
31,1,Jordin Sparks,26,6.5,9,Eliminated Week 7,4,,,,31,4,Jordin Sparks,0.07663641188899352
31,2,Jordin Sparks,27,6.75,9,Eliminated Week 7,4,,,,31,4,Heidi D'Amelio,0.08197448381305285
31,3,Jordin Sparks,29,7.25,9,Eliminated Week 7,4,,,,31,4,Charli D'Amelio,0.08220331429097433
31,4,Jordin Sparks,34,8.5,9,Eliminated Week 7,4,,,,31,4,Vinny Guadagnino,0.08152006276055528
31,5,Jordin Sparks,35.5,8.875,9,Eliminated Week 7,4,,,,31,4,Shangela,0.08142409422169415
31,6,Jordin Sparks,34,8.5,9,Eliminated Week 7,4,,,,31,4,Gabby Windey,0.07929067525013744
31,7,Jordin Sparks,34.5,8.625,9,Eliminated Week 7,4,,,,31,5,Selma Blair,0.08387748509534339
31,1,Heidi D'Amelio,24,6,8,Eliminated Week 8,4,,,,31,5,Joseph Baena,0.03390416195468154
31,2,Heidi D'Amelio,28,7,8,Eliminated Week 8,4,,,,31,5,Trevor Donovan,0.08333161724495605
31,3,Heidi D'Amelio,32,8,8,Eliminated Week 8,4,,,,31,5,Daniel Durant,0.10151892348420045
31,4,Heidi D'Amelio,34,8.5,8,Eliminated Week 8,4,,,,31,5,Wayne Brady,0.08796208206184507
31,5,Heidi D'Amelio,39,9.75,8,Eliminated Week 8,4,,,,31,5,Jessie James Decker,0.08058262874029472
31,6,Heidi D'Amelio,36,9,8,Eliminated Week 8,4,,,,31,5,Jordin Sparks,0.09131853768197858
31,7,Heidi D'Amelio,35,8.75,8,Eliminated Week 8,4,,,,31,5,Heidi D'Amelio,0.08046962735091129
31,8,Heidi D'Amelio,35,8.75,8,Eliminated Week 8,4,,,,31,5,Charli D'Amelio,0.08981365210573376
31,1,Charli D'Amelio,32,8,1,1st Place,4,,,,31,5,Vinny Guadagnino,0.10672185900936434
31,2,Charli D'Amelio,32,8,1,1st Place,4,,,,31,5,Shangela,0.07968511524455257
31,3,Charli D'Amelio,33,8.25,1,1st Place,4,,,,31,5,Gabby Windey,0.08081431002613823
31,4,Charli D'Amelio,36,9,1,1st Place,4,,,,31,6,Trevor Donovan,0.09757972778555224
31,5,Charli D'Amelio,42,10.5,1,1st Place,4,,,,31,6,Daniel Durant,0.10660845339269982
31,6,Charli D'Amelio,40,10,1,1st Place,4,,,,31,6,Wayne Brady,0.10153176595810963
31,7,Charli D'Amelio,39,9.75,1,1st Place,4,,,,31,6,Jessie James Decker,0.05140640182375331
31,8,Charli D'Amelio,45,11.25,1,1st Place,4,,,,31,6,Jordin Sparks,0.09960990783328007
31,9,Charli D'Amelio,40,10,1,1st Place,4,,,,31,6,Heidi D'Amelio,0.10064337364819852
31,10,Charli D'Amelio,40,10,1,1st Place,4,,,,31,6,Charli D'Amelio,0.10614975930258788
31,1,Teresa Giudice,20,5,15,Eliminated Week 2,4,,,,31,6,Vinny Guadagnino,0.12695952298554533
31,2,Teresa Giudice,23,5.75,15,Eliminated Week 2,4,,,,31,6,Shangela,0.1034556369144473
31,1,Vinny Guadagnino,17,4.25,7,Eliminated Week 8,4,,,,31,6,Gabby Windey,0.10605545035582592
31,2,Vinny Guadagnino,27,6.75,7,Eliminated Week 8,4,,,,31,7,Trevor Donovan,0.115535332215196
31,3,Vinny Guadagnino,23,5.75,7,Eliminated Week 8,4,,,,31,7,Daniel Durant,0.11593286846059507
31,4,Vinny Guadagnino,29,7.25,7,Eliminated Week 8,4,,,,31,7,Wayne Brady,0.10924239406789715
31,5,Vinny Guadagnino,31,7.75,7,Eliminated Week 8,4,,,,31,7,Jordin Sparks,0.04893691445040111
31,6,Vinny Guadagnino,28,7,7,Eliminated Week 8,4,,,,31,7,Heidi D'Amelio,0.1348413133356058
31,7,Vinny Guadagnino,31.5,7.875,7,Eliminated Week 8,4,,,,31,7,Charli D'Amelio,0.11202954365211341
31,8,Vinny Guadagnino,29,7.25,7,Eliminated Week 8,4,,,,31,7,Vinny Guadagnino,0.13685783283409111
31,1,Shangela,28,7,4,4th Place,4,,,,31,7,Shangela,0.10874633119973048
31,2,Shangela,28,7,4,4th Place,4,,,,31,7,Gabby Windey,0.11787746978436986
31,3,Shangela,30,7.5,4,4th Place,4,,,,31,8,Trevor Donovan,0.13931057972446398
31,4,Shangela,32,8,4,4th Place,4,,,,31,8,Daniel Durant,0.1349451171774233
31,5,Shangela,38.5,9.625,4,4th Place,4,,,,31,8,Wayne Brady,0.13167828713398008
31,6,Shangela,36,9,4,4th Place,4,,,,31,8,Heidi D'Amelio,0.05877507221119152
31,7,Shangela,36.5,9.125,4,4th Place,4,,,,31,8,Charli D'Amelio,0.12803072692619183
31,8,Shangela,42,10.5,4,4th Place,4,,,,31,8,Vinny Guadagnino,0.1592462041848478
31,9,Shangela,36.5,9.125,4,4th Place,4,,,,31,8,Shangela,0.11890330924275357
31,10,Shangela,38,9.5,4,4th Place,4,,,,31,8,Gabby Windey,0.12911070339914793
31,1,Gabby Windey,28,7,2,2nd Place,4,,,,31,9,Trevor Donovan,0.11086050830629612
31,2,Gabby Windey,32,8,2,2nd Place,4,,,,31,9,Daniel Durant,0.20383978773754563
31,3,Gabby Windey,33,8.25,2,2nd Place,4,,,,31,9,Wayne Brady,0.18082164380692048
31,4,Gabby Windey,36,9,2,2nd Place,4,,,,31,9,Charli D'Amelio,0.16034109950713468
31,5,Gabby Windey,41,10.25,2,2nd Place,4,,,,31,9,Shangela,0.17180127286401467
31,6,Gabby Windey,37,9.25,2,2nd Place,4,,,,31,9,Gabby Windey,0.1723356877780884
31,7,Gabby Windey,35.5,8.875,2,2nd Place,4,,,,31,10,Wayne Brady,0.18145161290322584
31,8,Gabby Windey,40,10,2,2nd Place,4,,,,31,10,Charli D'Amelio,0.4233870967741936
31,9,Gabby Windey,40,10,2,2nd Place,4,,,,31,10,Shangela,0.14112903225806453
31,10,Gabby Windey,40,10,2,2nd Place,4,,,,31,10,Gabby Windey,0.2540322580645162
32,1,Jamie Lynn Spears,15,5,13,Eliminated Week 2,3,,,,32,1,Jamie Lynn Spears,0.07452404415854852
32,2,Jamie Lynn Spears,16,5.333333333333333,13,Eliminated Week 2,3,,,,32,1,Mira Sorvino,0.06840285046954103
32,1,Mira Sorvino,17,5.666666666666667,10,Eliminated Week 5,3,,,,32,1,Barry Williams,0.0727844919680259
32,2,Mira Sorvino,18,6,10,Eliminated Week 5,3,,,,32,1,Alyson Hannigan,0.07736661309042979
32,3,Mira Sorvino,26,6.5,10,Eliminated Week 5,4,,,,32,1,Xochitl Gomez,0.0732939811685563
32,4,Mira Sorvino,21,7,10,Eliminated Week 5,3,,,,32,1,Adrian Peterson,0.06868312205314107
32,5,Mira Sorvino,22,7.333333333333333,10,Eliminated Week 5,3,,,,32,1,Matt Walsh,0.0247780710589987
32,1,Barry Williams,16,5.333333333333333,7,Eliminated Week 8,3,,,,32,1,Tyson Beckford,0.08250335322790633
32,2,Barry Williams,15,5,7,Eliminated Week 8,3,,,,32,1,Jason Mraz,0.07307660936868632
32,3,Barry Williams,25,6.25,7,Eliminated Week 8,4,,,,32,1,Lele Pons,0.07441877417058142
32,4,Barry Williams,18,6,7,Eliminated Week 8,3,,,,32,1,Harry Jowsey,0.08105207215640393
32,5,Barry Williams,24,8,7,Eliminated Week 8,3,,,,32,1,Mauricio Umansky,0.08144628579984368
32,6,Barry Williams,32,8,7,Eliminated Week 8,4,,,,32,1,Charity Lawson,0.06860574565416204
32,7,Barry Williams,32.5,8.125,7,Eliminated Week 8,4,,,,32,1,Ariana Madix,0.07906398565517495
32,8,Barry Williams,35,8.75,7,Eliminated Week 8,4,,,,32,2,Jamie Lynn Spears,0.025480257730635843
32,1,Alyson Hannigan,13,4.333333333333333,5,5th Place,3,,,,32,2,Mira Sorvino,0.08401659721383373
32,2,Alyson Hannigan,19,6.333333333333333,5,5th Place,3,,,,32,2,Barry Williams,0.07774984466325706
32,3,Alyson Hannigan,24,6,5,5th Place,4,,,,32,2,Alyson Hannigan,0.07906725729772822
32,4,Alyson Hannigan,18,6,5,5th Place,3,,,,32,2,Xochitl Gomez,0.07385270513370645
32,5,Alyson Hannigan,21,7,5,5th Place,3,,,,32,2,Adrian Peterson,0.08458765771757787
32,6,Alyson Hannigan,31,7.75,5,5th Place,4,,,,32,2,Tyson Beckford,0.07961233209142074
32,7,Alyson Hannigan,35,8.75,5,5th Place,4,,,,32,2,Jason Mraz,0.07633492174647649
32,8,Alyson Hannigan,36,9,5,5th Place,4,,,,32,2,Lele Pons,0.07526131076297188
32,9,Alyson Hannigan,32,8,5,5th Place,4,,,,32,2,Harry Jowsey,0.08109973005477426
32,10,Alyson Hannigan,25.5,8.5,5,5th Place,3,,,,32,2,Mauricio Umansky,0.11106603765234473
32,11,Alyson Hannigan,26.5,8.833333333333334,5,5th Place,3,,,,32,2,Charity Lawson,0.06952811108714613
32,1,Xochitl Gomez,18,6,1,1st Place,3,,,,32,2,Ariana Madix,0.08234323684812661
32,2,Xochitl Gomez,24,8,1,1st Place,3,,,,32,3,Mira Sorvino,0.08180167552819302
32,3,Xochitl Gomez,32,8,1,1st Place,4,,,,32,3,Barry Williams,0.08640667182189894
32,4,Xochitl Gomez,27,9,1,1st Place,3,,,,32,3,Alyson Hannigan,0.08782341786546381
32,5,Xochitl Gomez,28,9.333333333333334,1,1st Place,3,,,,32,3,Xochitl Gomez,0.08718181258377751
32,6,Xochitl Gomez,42,10.5,1,1st Place,4,,,,32,3,Adrian Peterson,0.09901686814523339
32,7,Xochitl Gomez,37,9.25,1,1st Place,4,,,,32,3,Tyson Beckford,0.04016044400563086
32,8,Xochitl Gomez,40,10,1,1st Place,4,,,,32,3,Jason Mraz,0.0848564481512774
32,9,Xochitl Gomez,41,10.25,1,1st Place,4,,,,32,3,Lele Pons,0.08603811302912548
32,10,Xochitl Gomez,30,10,1,1st Place,3,,,,32,3,Harry Jowsey,0.08617771311266198
32,11,Xochitl Gomez,30,10,1,1st Place,3,,,,32,3,Mauricio Umansky,0.09149550299416992
32,1,Adrian Peterson,18,6,11,Eliminated Week 4,3,,,,32,3,Charity Lawson,0.08618844855327225
32,2,Adrian Peterson,15,5,11,Eliminated Week 4,3,,,,32,3,Ariana Madix,0.08285288420929547
32,3,Adrian Peterson,22,5.5,11,Eliminated Week 4,4,,,,32,4,Mira Sorvino,0.09763261644420437
32,4,Adrian Peterson,21,7,11,Eliminated Week 4,3,,,,32,4,Barry Williams,0.11696218555562654
32,1,Matt Walsh,12,4,14,Eliminated Week 1,3,,,,32,4,Alyson Hannigan,0.13512968736178255
32,1,Tyson Beckford,12,4,12,Eliminated Week 3,3,,,,32,4,Xochitl Gomez,0.08304702332416292
32,2,Tyson Beckford,18,6,12,Eliminated Week 3,3,,,,32,4,Adrian Peterson,0.02576504373313656
32,3,Tyson Beckford,20,5,12,Eliminated Week 3,4,,,,32,4,Jason Mraz,0.08153831454749733
32,1,Jason Mraz,21,7,2,2nd Place,3,,,,32,4,Lele Pons,0.07217953896159837
32,2,Jason Mraz,24,8,2,2nd Place,3,,,,32,4,Harry Jowsey,0.11048360701722319
32,3,Jason Mraz,34,8.5,2,2nd Place,4,,,,32,4,Mauricio Umansky,0.12040507258846117
32,4,Jason Mraz,24,8,2,2nd Place,3,,,,32,4,Charity Lawson,0.07762778602223493
32,5,Jason Mraz,27,9,2,2nd Place,3,,,,32,4,Ariana Madix,0.07922912444407203
32,6,Jason Mraz,39,9.75,2,2nd Place,4,,,,32,5,Mira Sorvino,0.04544553125931203
32,7,Jason Mraz,36,9,2,2nd Place,4,,,,32,5,Barry Williams,0.1012630348656119
32,8,Jason Mraz,33,8.25,2,2nd Place,4,,,,32,5,Alyson Hannigan,0.12119682641318728
32,9,Jason Mraz,43,10.75,2,2nd Place,4,,,,32,5,Xochitl Gomez,0.10302737265019088
32,10,Jason Mraz,28.5,9.5,2,2nd Place,3,,,,32,5,Jason Mraz,0.09319506949698132
32,11,Jason Mraz,30,10,2,2nd Place,3,,,,32,5,Lele Pons,0.10889202534278013
32,1,Lele Pons,19,6.333333333333333,8,Eliminated Week 7,3,,,,32,5,Harry Jowsey,0.13055854461218205
32,2,Lele Pons,21,7,8,Eliminated Week 7,3,,,,32,5,Mauricio Umansky,0.09821305416236095
32,3,Lele Pons,27,6.75,8,Eliminated Week 7,4,,,,32,5,Charity Lawson,0.097636943269418
32,4,Lele Pons,22,7.333333333333333,8,Eliminated Week 7,3,,,,32,5,Ariana Madix,0.10057159792797543
32,5,Lele Pons,24,8,8,Eliminated Week 7,3,,,,32,6,Barry Williams,0.13259000282502592
32,6,Lele Pons,37,9.25,8,Eliminated Week 7,4,,,,32,6,Alyson Hannigan,0.13460539486291997
32,7,Lele Pons,36.5,9.125,8,Eliminated Week 7,4,,,,32,6,Xochitl Gomez,0.11088259904074138
32,1,Harry Jowsey,12,4,6,Eliminated Week 9,3,,,,32,6,Jason Mraz,0.11437971181137022
32,2,Harry Jowsey,15,5,6,Eliminated Week 9,3,,,,32,6,Lele Pons,0.10740188044317228
32,3,Harry Jowsey,24,6,6,Eliminated Week 9,4,,,,32,6,Harry Jowsey,0.1560554743425692
32,4,Harry Jowsey,21,7,6,Eliminated Week 9,3,,,,32,6,Mauricio Umansky,0.03778444001911868
32,5,Harry Jowsey,18,6,6,Eliminated Week 9,3,,,,32,6,Charity Lawson,0.1057565023215769
32,6,Harry Jowsey,29,7.25,6,Eliminated Week 9,4,,,,32,6,Ariana Madix,0.10054399433350546
32,7,Harry Jowsey,32,8,6,Eliminated Week 9,4,,,,32,7,Barry Williams,0.17881595051704657
32,8,Harry Jowsey,28,7,6,Eliminated Week 9,4,,,,32,7,Alyson Hannigan,0.12441614514492774
32,9,Harry Jowsey,30,7.5,6,Eliminated Week 9,4,,,,32,7,Xochitl Gomez,0.12099271386993929
32,1,Mauricio Umansky,15,5,9,Eliminated Week 6,3,,,,32,7,Jason Mraz,0.12731834283416882
32,2,Mauricio Umansky,12,4,9,Eliminated Week 6,3,,,,32,7,Lele Pons,0.03690348710761008
32,3,Mauricio Umansky,23,5.75,9,Eliminated Week 6,4,,,,32,7,Harry Jowsey,0.1968802273993665
32,4,Mauricio Umansky,19,6.333333333333333,9,Eliminated Week 6,3,,,,32,7,Charity Lawson,0.0843838634869269
